"CNPJ","NOME","PROJETO","DATA","VALOR (R$)"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","2975 - CT - RNP/FCPC - MANUTENCAO E OPERACAO DO POP-CE","19/01/2017","608,44"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","2975 - CT - RNP/FCPC - MANUTENCAO E OPERACAO DO POP-CE","19/01/2017","2.183,50"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","18/01/2017","372,24"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","18/01/2017","744,48"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","18/01/2017","1.819,92"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÇÃO E CONS. DA REDE TEMAT.INSUMO FARMACÊUTICO","18/01/2017","171,00"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÇÃO E CONS. DA REDE TEMAT.INSUMO FARMACÊUTICO","18/01/2017","342,00"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÇÃO E CONS. DA REDE TEMAT.INSUMO FARMACÊUTICO","18/01/2017","836,00"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","0101 - FCPC","18/01/2017","6.575,35"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","1089 - RESCISAO CONTRATUAL","18/01/2017","842,12"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","1089 - RESCISAO CONTRATUAL","18/01/2017","3,00"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","0101 - FCPC","18/01/2017","13.649,00"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","1089 - RESCISAO CONTRATUAL","18/01/2017","1.714,00"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","1089 - RESCISAO CONTRATUAL","18/01/2017","5,33"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","0101 - FCPC","18/01/2017","32.115,06"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","1089 - RESCISAO CONTRATUAL","18/01/2017","4.117,03"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","1089 - RESCISAO CONTRATUAL","18/01/2017","14,67"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","11/01/2017","382,77"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","11/01/2017","927,72"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","11/01/2017","1.871,32"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","09/01/2017","382,77"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","09/01/2017","927,72"
"***.29.979/****-40","INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","09/01/2017","1.871,32"
"***.33.000/****-74","TELEMAR NORTE LESTE S/A","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","13/01/2017","82,45"
"***.34.028/****-02","EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS","0101 - FCPC","24/01/2017","182,38"
"***.34.028/****-38","ECT - EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS","2930 - CT - UFC/FCPC - ATENDIMENTO EDUCACIONAL ESPECIALIZADO - AEE","10/01/2017","767,50"
"***.35.088/****-18","SV COMERCIO DE MATERIAL ELETRICO LTDA","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","19/01/2017","1.320,00"
"***.40.432/****-40","CLARO S.A","3035 - CT - UFC/FCPC-CASA AMARELA-CINEMA VIDEO E FOTOGRAFIA 2014.1","23/01/2017","129,90"
"***.40.432/****-47","CLARO S/A","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","20/01/2017","1.143,90"
"***.40.432/****-47","CLARO S/A","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","12/01/2017","20,00"
"***.41.426/****-05","J ALVES E OLIVEIRA LTDA - FILIAL SENADOR POMPEU","3178 - CT.UFC/FCPC-FARMACIA ESCOLA","18/01/2017","499,00"
"***.41.443/****-64","MARIA EDISEUDA MUNIZ SILVEIRA","3178 - CT.UFC/FCPC-FARMACIA ESCOLA","25/01/2017","456,97"
"***.41.468/****-17","SOARES MOURAO COMERCIO DE TINTAS","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","09/02/2017","469,00"
"***.41.468/****-17","SOARES MOURAO COMERCIO DE TINTAS","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","18/01/2017","500,00"
"***.61.600/****-55","CENTRO DE INTEGRACAO EMPRESA ESCOLA","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","10/02/2017","464,00"
"***.61.600/****-55","CENTRO DE INTEGRACAO EMPRESA ESCOLA","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","10/02/2017","610,00"
"***.61.600/****-55","CENTRO DE INTEGRACAO EMPRESA ESCOLA","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","03/02/2017","3.504,00"
"***.61.600/****-55","CENTRO DE INTEGRACAO EMPRESA ESCOLA","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","03/02/2017","2.222,25"
"***.61.600/****-55","CENTRO DE INTEGRACAO EMPRESA ESCOLA","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","03/02/2017","606,00"
"***.61.600/****-55","CENTRO DE INTEGRACAO EMPRESA ESCOLA","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","02/02/2017","2.410,00"
"***.61.600/****-55","CENTRO DE INTEGRACAO EMPRESA ESCOLA","3225 - TC HITACHI/FCPC/UFC-HDS/OPENSTACK 2016","02/02/2017","2.070,00"
"***.61.600/****-55","CENTRO DE INTEGRACAO EMPRESA ESCOLA","3225 - TC HITACHI/FCPC/UFC-HDS/OPENSTACK 2016","02/02/2017","836,00"
"***.61.600/****-55","CENTRO DE INTEGRACAO EMPRESA ESCOLA","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","25/01/2017","2.004,00"
"***.61.600/****-55","CENTRO DE INTEGRACAO EMPRESA ESCOLA","0101 - FCPC","16/01/2017","1.057,00"
"***.62.173/****-06","SERASA S.A","0101 - FCPC","31/01/2017","441,58"
"***.62.340/****-30","EDICOES ADUANEIRAS LTDA","0101 - FCPC","07/02/2017","3.740,00"
"***.63.303/****-78","RADIO TAXI CAPITAL FORTALEZA LTDA EPP","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","02/02/2017","749,30"
"***.63.303/****-78","RADIO TAXI CAPITAL FORTALEZA LTDA EPP","2757 - CT. EMBRAPA/UFC/FCPC - ACESSO A REDE NACIONAL DE ENSINO E PESQUISA","03/01/2017","906,44"
"***.63.303/****-78","RADIO TAXI CAPITAL FORTALEZA LTDA EPP","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","03/01/2017","462,70"
"***.63.356/****-80","VIDEOMAR REDE NORDESTE S/A","0101 - FCPC","23/01/2017","381,45"
"***.63.358/****-66","CHURRASCARIA PARAISO DO FRANGO LTDA","0101 - FCPC","25/01/2017","1.312,74"
"***.66.000/****-08","WAMA PRODUTOS PARA LABORATORIO LTDA","3192 -  CT. UNESCO/UFC/FCPC - SERVIÇOS DE CONSULTORIA - COMPORTAMENTO, ATITUDES PRATICAS E PREVALENCIA DE VIRUS DA IMUNODEFICIÊNCIA HUMANA (HIV), SIFILIS E HEPATITE B E C ENTRE HOMENS QUE FAZEM SEXO COM HOMENS.","09/02/2017","5.400,00"
"***.66.110/****-51","GLOBAL AR COMERCIO DE REFRIGERACAO LTDA","2943 - CT EVONIK/FCPC - EFEITO BIOLOGICO DO MET EM CAMARÕES","24/01/2017","2.717,00"
"***.68.833/****-29","PANORAMA DA AQUICULTURA LTDA","2943 - CT EVONIK/FCPC - EFEITO BIOLOGICO DO MET EM CAMARÕES","27/01/2017","260,00"
"***.68.962/****-59","ALTERNATE SISTEMAS E INFOMATICA LTDA","3178 - CT.UFC/FCPC-FARMACIA ESCOLA","01/02/2017","589,71"
"***.68.962/****-59","ALTERNATE SISTEMAS E INFOMATICA LTDA","3178 - CT.UFC/FCPC-FARMACIA ESCOLA","02/01/2017","589,71"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3191 - TC FURUKAWA/UFC/FCPC - SISTEMA DE GESTÃO DE PRODUÇÃO DE FIBRAS","01/02/2017","3.569,84"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","1089 - RESCISAO CONTRATUAL","27/01/2017","446,23"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","26/01/2017","6.247,22"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","26/01/2017","3.569,84"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","0104 - FCPC - 124.176-1 - ENCARGOS","25/01/2017","98.817,64"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3201 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE AUTOMOÇÃO","25/01/2017","1.338,69"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","3.123,61"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","6.693,45"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","0101 - FCPC","23/01/2017","892,46"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA","23/01/2017","3.569,84"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3214 - CT UNIFOR/FCPC - PARTICIPAÇÃO NA RNP","23/01/2017","446,23"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","0104 - FCPC - 124.176-1 - ENCARGOS","23/01/2017","1.480,50"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3149 - CT - RNP/FCPC-ASSOCIAÇÃO DAS PIONEIRAS SOCIAIS","20/01/2017","446,23"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3146 - TC - PETROBRAS/UFC/FCPC-ONTOLOGIA DOS DADOS GEOLÓGICOS GERADOS EM POÇOS DE E&P","20/01/2017","1.338,69"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3191 - TC FURUKAWA/UFC/FCPC - SISTEMA DE GESTÃO DE PRODUÇÃO DE FIBRAS","20/01/2017","2.677,38"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3178 - CT.UFC/FCPC-FARMACIA ESCOLA","20/01/2017","2.231,15"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3192 - UNESCO/UFC/FCPC - SERVIÇOS DE CONSULTORIA - COMPORTAMENTO, ATITUDES PRATICAS E PREVALENCIA DE VIRUS DA IMUNODEFICIÊNCIA HUMANA (HIV), SIFILIS E HEPATITE B E C ENTRE HOMENS QUE FAZEM SEXO COM HOMENS","20/01/2017","446,23"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","6.693,45"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3118 - CT IFCE/FCPC - ACESSO A RNP","20/01/2017","892,46"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","3.123,61"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3225 - TC HITACHI/FCPC/UFC-HDS/OPENSTACK 2016","20/01/2017","1.784,92"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS","20/01/2017","2.231,15"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","16.956,74"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","2930 - CT - UFC/FCPC - ATENDIMENTO EDUCACIONAL ESPECIALIZADO - AEE","19/01/2017","892,46"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","2943 - CT - EVONIK/FCPC - EFEITO BIOLOGICO DO MetMet EM CA","19/01/2017","892,46"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3022 - CT.UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM SAUDE DA FAMILIA","19/01/2017","8.924,60"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3045 - CV - APPLE/IFCE/FCPC - PROJETO BEPiD","19/01/2017","2.369,38"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3073 - CT - CNPEM/FCPC-SERVIÇOS DE SOLDAGEM EM AÇO INOXIDAVEL","19/01/2017","892,46"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","2922 - CT.PETROBRAS - PROJETO AMBES","19/01/2017","446,23"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","2975 - CT - RNP/FCPC - MANUTENCAO E OPERACAO DO POP-CE","19/01/2017","446,23"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","18/01/2017","1.784,92"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÇÃO E CONS. DA REDE TEMAT.INSUMO FARMACÊUTICO","18/01/2017","892,46"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","0101 - FCPC","18/01/2017","27.237,93"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","11/01/2017","892,46"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","0104 - FCPC - 124.176-1 - ENCARGOS","09/01/2017","449,81"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","09/01/2017","892,46"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","0104 - FCPC - 124.176-1 - ENCARGOS","05/01/2017","896,04"
"***.69.034/****-56","SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A","0104 - FCPC - 124.176-1 - ENCARGOS","05/01/2017","2.234,73"
"***.71.673/****-25","DIGIPRON EQUIPAMENTOS ELETRONICOS LTDA ME","3065 - CV - FINEP/FCPC - AQUASENSE","02/01/2017","6.000,00"
"***.72.381/****-25","DELL COMPUTADORES DO BRASIL LTDA","3201 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE AUTOMOÇÃO","17/01/2017","156,00"
"***.72.843/****-41","LEVEL 3 COMUNICACAO DO BRASIL LTDA","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","09/01/2017","7.472,74"
"***.74.155/****-73","UPS DO BRASIL REM. EXP. LTDA","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","19/01/2017","409,95"
"***.82.373/****-71","BEMATECH S.A.","0101 - FCPC","07/02/2017","14.888,80"
"***.82.373/****-71","BEMATECH S.A.","0101 - FCPC","07/02/2017","41.166,77"
"desconhecido","","1089 - RESCISAO CONTRATUAL","25/01/2017","1.172,30"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3201 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE AUTOMOÇÃO","25/01/2017","74,80"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3201 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE AUTOMOÇÃO","25/01/2017","82,53"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","25/01/2017","21,03"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","25/01/2017","84,12"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3201 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE AUTOMOÇÃO","25/01/2017","1.020,31"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3201 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE AUTOMOÇÃO","25/01/2017","1.076,60"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","33,26"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","30,80"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","60,20"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","38,12"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","65,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","78,70"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","58,33"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","89,27"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","62,79"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","514,54"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","154,03"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","698,68"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","971,15"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","567,32"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","36,24"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","68,04"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","30,24"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","5,07"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","49,68"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","61,88"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","27,50"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","54,43"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","40,28"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","16,43"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","43,33"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","49,20"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","66,57"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","86,06"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","13,63"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","38,22"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","129,04"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","782,28"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","59,05"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","358,71"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","665,05"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","44,88"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","462,86"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","182,93"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","312,67"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","231,56"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","349,10"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","793,87"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS","24/01/2017","1.329,96"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","23/01/2017","74,80"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","6,23"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","2,48"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","12,62"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","111,75"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","2,49"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","0,99"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","2,52"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","23/01/2017","1.020,31"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA","23/01/2017","54,56"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA","23/01/2017","44,94"
